INVENTORYRELID,Product Name,List Price,Quantity,Total,Discount,Total After Discount,Tax,Net Total,BOOKID
22004762,Brake pedal,"$1,530.38",10,"$15,303.82",$0.00,"$15,303.82",$0.00,"$15,303.82",24000004
22004763,Trailing armTransmission system    Adjustable pedal,"$1,118.68",4,"$4,474.70",$134.24,"$4,340.46",$178.99,"$4,519.45",24000003
22004764,TR-18A Stack Decoupler,"$1,375.89",10,"$13,758.89",$550.36,"$13,208.54",$550.36,"$13,758.89",24000006
22004765,cling film,$497.77,6,"$2,986.64",$29.87,"$2,956.78",$0.00,"$2,956.78",24000002
22004766,Orange flower water,$900.02,1,$900.02,$0.00,$900.02,$9.00,$909.02,24000007
22004767,pullover,$200.34,10,"$2,003.39",$20.03,"$1,983.35",$40.07,"$2,023.42",24000003
22004768,Connecting rod bearing,"$1,609.15",10,"$16,091.46",$321.83,"$15,769.64",$160.91,"$15,930.55",24000003
22004769,Guaiwei,"$1,850.2",2,"$3,700.39",$148.02,"$3,552.38",$37.00,"$3,589.38",24000007
22004770,PicaBot,"$1,319.92",4,"$5,279.67",$211.19,"$5,068.49",$52.80,"$5,121.28",24000001
22004771,Asha 230,"$1,466.92",10,"$14,669.21",$440.08,"$14,229.14",$293.38,"$14,522.52",24000004
22004772,Frangipane,$615.96,5,"$3,079.80",$30.80,"$3,049.00",$92.39,"$3,141.40",24000005
22004775,hall product,$533.89,3,"$1,601.66",$64.07,"$1,537.59",$32.03,"$1,569.63",24000006
22004776,Reflector oven,"$1,511.6",1,"$1,511.60",$0.00,"$1,511.60",$45.35,"$1,556.95",24000003
22004777,Fire 7,"$1,092.22",7,"$7,645.54",$76.46,"$7,569.08",$305.82,"$7,874.90",24000002
22004778,Pop C2,"$1,110.99",1,"$1,110.99",$22.22,"$1,088.77",$0.00,"$1,088.77",24000005
22004779,OT-109,"$1,651.15",2,"$3,302.30",$66.05,"$3,236.25",$33.02,"$3,269.28",24000008
22004780,Pet shampoo,"$1,183.46",9,"$10,651.18",$319.54,"$10,331.64",$213.02,"$10,544.66",24000009
22004781,X2-05,$328.92,2,$657.84,$6.58,$651.26,$26.31,$677.57,24000004
22004782,TVR-200 Stack Bi-Coupler,$195.35,3,$586.06,$0.00,$586.06,$17.58,$603.64,24000007
22004783,gate product,"$1,284.24",10,"$12,842.38",$256.85,"$12,585.54",$256.85,"$12,842.38",24000006
22004784,List of Dyson products,$601.27,7,"$4,208.88",$0.00,"$4,208.88",$42.09,"$4,250.97",24000002
22004785,Sponges / Scrubbers Mushrooms,"$1,927.13",7,"$13,489.89",$0.00,"$13,489.89",$404.70,"$13,894.59",24000005
22004786,OT-301,$735.6,3,"$2,206.81",$88.27,"$2,118.54",$22.07,"$2,140.60",24000002
22004787,drainpipe product,$268.06,2,$536.11,$5.36,$530.75,$21.44,$552.19,24000003
22004788,firelighters,"$1,723.01",1,"$1,723.01",$0.00,"$1,723.01",$51.69,"$1,774.70",24000007
22004799,Nzappa zap,$861.51,6,"$5,169.05",$51.69,"$5,117.36",$155.07,"$5,272.43",24000001
22004800,Pinion,"$1,172.58",4,"$4,690.31",$93.81,"$4,596.50",$0.00,"$4,596.50",24000003
22004801,Westcott scissors and rulers,"$1,698.49",6,"$10,190.96",$0.00,"$10,190.96",$203.82,"$10,394.78",24000007
22004806,doorbell product,"$1,426.39",2,"$2,852.78",$0.00,"$2,852.78",$28.53,"$2,881.30",24000007
22004807,Decal,$562.35,3,"$1,687.04",$16.87,"$1,670.17",$50.61,"$1,720.78",24000005
22004808,Hand axe,"$1,731.59",6,"$10,389.55",$415.58,"$9,973.97",$0.00,"$9,973.97",24000006
22004809,One Touch S'Pop,"$1,312.75",6,"$7,876.51",$236.30,"$7,640.21",$78.77,"$7,718.98",24000002
22004810,blazer,"$1,340.92",4,"$5,363.68",$160.91,"$5,202.77",$160.91,"$5,363.68",24000001
22004811,Idol 2 Mini S,$832.62,9,"$7,493.61",$299.74,"$7,193.86",$74.94,"$7,268.80",24000009
22004812,Self-cleaning oven,$595.1,1,$595.10,$17.85,$577.25,$0.00,$577.25,24000006
22004813,SP-W 2x3 Photovoltaic Panels,$605.91,9,"$5,453.19",$0.00,"$5,453.19",$163.60,"$5,616.78",24000004
22004814,Brake pedal,"$1,562.94",8,"$12,503.55",$0.00,"$12,503.55",$125.04,"$12,628.58",24000008
22004815,Flea treatment,"$1,473.97",8,"$11,791.76",$353.75,"$11,438.01",$117.92,"$11,555.92",24000008
22004816,bagpipes,"$1,084.33",10,"$10,843.26",$216.87,"$10,626.39",$325.30,"$10,951.69",24000003
22004817,Ignition switch,$176.59,5,$882.96,$8.83,$874.13,$17.66,$891.79,24000007
22004818,One Touch M'Pop,"$1,521.58",1,"$1,521.58",$45.65,"$1,475.93",$15.22,"$1,491.15",24000006
22004822,paraffin,"$1,347.1",2,"$2,694.19",$0.00,"$2,694.19",$0.00,"$2,694.19",24000004
22004823,Floss,"$1,124.52",3,"$3,373.56",$67.47,"$3,306.09",$0.00,"$3,306.09",24000006
22004824,Mounting,$900.73,7,"$6,305.08",$252.20,"$6,052.87",$63.05,"$6,115.92",24000003
22004825,saxophone,$594.18,5,"$2,970.88",$118.84,"$2,852.04",$118.84,"$2,970.88",24000002
22004826,Spud bar,"$1,015.59",9,"$9,140.31",$274.21,"$8,866.10",$274.21,"$9,140.31",24000009
22004827,Transmission computer,$201.65,4,$806.59,$16.13,$790.46,$8.07,$798.52,24000003
22004833,leather jacket,"$1,184.23",9,"$10,658.11",$0.00,"$10,658.11",$426.32,"$11,084.43",24000001
22004834,OT-303,"$1,155.7",6,"$6,934.21",$138.68,"$6,795.53",$0.00,"$6,795.53",24000007
22004835,Salt,"$1,463.96",6,"$8,783.76",$87.84,"$8,695.93",$263.51,"$8,959.44",24000005
22004836,EAS-1 External Command Seat,"$1,671.87",10,"$16,718.69",$501.56,"$16,217.13",$668.75,"$16,885.88",24000006
22004837,Brake lining,$255.5,3,$766.51,$0.00,$766.51,$15.33,$781.84,24000009
22004838,OT-355,"$1,249.14",7,"$8,743.97",$0.00,"$8,743.97",$87.44,"$8,831.41",24000003
22004839,dress,"$1,891.27",3,"$5,673.82",$113.48,"$5,560.35",$56.74,"$5,617.08",24000008
22004840,jar,"$1,895.02",3,"$5,685.05",$227.40,"$5,457.65",$170.55,"$5,628.20",24000001
22004841,Front spoiler (air dam),"$1,502.63",2,"$3,005.26",$0.00,"$3,005.26",$30.05,"$3,035.32",24000004
22004842,Rivet,$497.1,4,"$1,988.41",$59.65,"$1,928.75",$19.88,"$1,948.64",24000003
22004843,red wine,"$1,190.4",8,"$9,523.20",$380.93,"$9,142.27",$190.46,"$9,332.74",24000004
22004844,Clutch spring,"$1,248.24",4,"$4,992.95",$149.79,"$4,843.16",$149.79,"$4,992.95",24000002
22004845,Asha 200,"$1,943.3",3,"$5,829.89",$174.90,"$5,654.99",$233.20,"$5,888.19",24000007
22004846,Self-cleaning oven,$571.3,6,"$3,427.80",$34.28,"$3,393.52",$102.83,"$3,496.35",24000001
22004852,Panhard rod,"$1,156.32",8,"$9,250.60",$185.01,"$9,065.58",$0.00,"$9,065.58",24000008
22004853,N900,"$1,331.78",9,"$11,986.05",$0.00,"$11,986.05",$0.00,"$11,986.05",24000003
22004854,door product,$468.99,1,$468.99,$18.76,$450.23,$0.00,$450.23,24000008
22004855,curtains,$888.14,9,"$7,993.27",$319.73,"$7,673.54",$319.73,"$7,993.27",24000009
22004860,power cable,"$1,588.43",7,"$11,119.02",$333.57,"$10,785.45",$111.19,"$10,896.64",24000008
22004861,Haybox,$191.09,1,$191.09,$7.64,$183.45,$5.73,$189.18,24000007
22004877,steam,"$1,136.73",1,"$1,136.73",$0.00,"$1,136.73",$11.37,"$1,148.10",24000002
22004878,Lotion Fries / Tater tots,$473.7,7,"$3,315.88",$66.32,"$3,249.56",$0.00,"$3,249.56",24000009
22004879,Oil pipe,"$1,473.78",5,"$7,368.92",$0.00,"$7,368.92",$294.76,"$7,663.68",24000005
22004880,stereo,$221.71,8,"$1,773.66",$53.21,"$1,720.45",$53.21,"$1,773.66",24000006
22004881,power socket,$137.25,10,"$1,372.48",$27.45,"$1,345.03",$13.72,"$1,358.76",24000002
22004884,C2-05,"$1,538.28",7,"$10,767.96",$0.00,"$10,767.96",$107.68,"$10,875.64",24000002
22004885,OT-918D,$261.46,8,"$2,091.65",$83.67,"$2,007.98",$0.00,"$2,007.98",24000001
22004886,Paint,"$1,012.11",2,"$2,024.22",$60.73,"$1,963.49",$20.24,"$1,983.73",24000002
22004887,Lumia 810,$734.51,2,"$1,469.01",$14.69,"$1,454.32",$58.76,"$1,513.08",24000008
22004888,Brake line/Cable,"$1,512.36",2,"$3,024.71",$60.49,"$2,964.22",$60.49,"$3,024.71",24000004
22004889,meths,$175.53,2,$351.05,$7.02,$344.03,$0.00,$344.03,24000008
22004890,Spring,"$1,186.35",1,"$1,186.35",$23.73,"$1,162.63",$47.45,"$1,210.08",24000003
22004892,Battery box,$288.03,2,$576.06,$23.04,$553.01,$17.28,$570.29,24000001
22004893,C3,"$1,047.33",8,"$8,378.65",$0.00,"$8,378.65",$0.00,"$8,378.65",24000004
22004894,Alternator bearing,"$1,879.42",10,"$18,794.15",$751.77,"$18,042.38",$751.77,"$18,794.15",24000004
22004895,Piston pin and crank pin,$264.42,8,"$2,115.34",$42.31,"$2,073.03",$63.46,"$2,136.49",24000006
22004898,pullover,$186.98,10,"$1,869.83",$0.00,"$1,869.83",$37.40,"$1,907.22",24000002
22004899,duster,$987.78,8,"$7,902.22",$237.07,"$7,665.16",$237.07,"$7,902.22",24000008
22004900,Lumia 830,"$1,775.38",3,"$5,326.13",$159.78,"$5,166.35",$159.78,"$5,326.13",24000004
22004901,Advanced Canard,"$1,497.34",8,"$11,978.72",$359.36,"$11,619.36",$239.57,"$11,858.94",24000006
22004902,Soy milk maker,$494.3,6,"$2,965.82",$0.00,"$2,965.82",$88.97,"$3,054.80",24000002
22004907,Transfer case,"$2,042.36",2,"$4,084.72",$122.54,"$3,962.18",$0.00,"$3,962.18",24000004
22004908,X3-02 Touch and Type,"$1,524.13",10,"$15,241.31",$457.24,"$14,784.08",$152.41,"$14,936.49",24000005
22004909,C7 Astound,"$1,763.43",5,"$8,817.16",$352.69,"$8,464.48",$264.51,"$8,728.99",24000009
22004911,Tahini,"$1,151.11",10,"$11,511.09",$0.00,"$11,511.09",$345.33,"$11,856.43",24000004
22004912,Brake rotor,$442.84,2,$885.68,$17.71,$867.97,$8.86,$876.82,24000008
22004913,C2-02,$612.03,5,"$3,060.14",$91.80,"$2,968.34",$61.20,"$3,029.54",24000006
22004914,Vecon,"$1,492.1",9,"$13,428.93",$268.58,"$13,160.35",$537.16,"$13,697.51",24000004
22004915,Carpenter's axe,$585.78,8,"$4,686.25",$140.59,"$4,545.67",$46.86,"$4,592.53",24000001
22004916,bObsweep,$316.82,8,"$2,534.58",$25.35,"$2,509.24",$0.00,"$2,509.24",24000002
22004917,Injection-molded parts,"$1,923.53",6,"$11,541.15",$115.41,"$11,425.74",$461.65,"$11,887.39",24000003
22004918,Lunchmeat,"$1,946.99",3,"$5,840.98",$58.41,"$5,782.57",$175.23,"$5,957.80",24000007
22004919,Meat hook,$839.75,1,$839.75,$25.19,$814.56,$25.19,$839.75,24000003
22004920,OT 835,"$1,581.32",9,"$14,231.87",$284.64,"$13,947.23",$426.96,"$14,374.19",24000002
22004921,Wax paper,"$1,437.96",2,"$2,875.92",$28.76,"$2,847.16",$57.52,"$2,904.68",24000001
22004922,Ignition magneto,$524.1,2,"$1,048.20",$41.93,"$1,006.27",$0.00,"$1,006.27",24000009
22004923,Drive belt,"$1,511.19",4,"$6,044.76",$181.34,"$5,863.42",$241.79,"$6,105.21",24000002
22004924,Slave cylinder,"$1,430.03",4,"$5,720.13",$0.00,"$5,720.13",$228.81,"$5,948.93",24000005
22004925,Small Hardpoint,"$1,232.21",6,"$7,393.27",$147.87,"$7,245.40",$73.93,"$7,319.33",24000001
22004926,Alternator bracket,"$1,670.84",9,"$15,037.52",$150.38,"$14,887.14",$0.00,"$14,887.14",24000002
22004927,garden furniture product,"$1,848.22",7,"$12,937.54",$517.50,"$12,420.04",$258.75,"$12,678.79",24000006
22004928,Set-n-Forget cooker,$972.56,8,"$7,780.49",$311.22,"$7,469.27",$233.41,"$7,702.69",24000004
22004929,Vacuum fryer,$447.58,7,"$3,133.04",$62.66,"$3,070.38",$62.66,"$3,133.04",24000006
22004930,Cake / Cookies,$121.67,1,$121.67,$0.00,$121.67,$2.43,$124.11,24000006
22004931,Internet Digital DIOS,"$1,252.8",1,"$1,252.80",$50.11,"$1,202.68",$12.53,"$1,215.21",24000009
22004932,sweater,$169.08,10,"$1,690.81",$0.00,"$1,690.81",$50.72,"$1,741.53",24000001
22004933,Food grain,"$1,253.45",6,"$7,520.69",$225.62,"$7,295.07",$0.00,"$7,295.07",24000006
22004934,OT-710,$133.15,10,"$1,331.54",$26.63,"$1,304.91",$39.95,"$1,344.86",24000005
22004936,Fuel injector,"$1,779.2",8,"$14,233.63",$569.35,"$13,664.28",$569.35,"$14,233.63",24000003
22004937,XL,$958.33,10,"$9,583.26",$95.83,"$9,487.43",$0.00,"$9,487.43",24000004
22004938,Probodobodyne OKTO2,"$1,296.79",6,"$7,780.77",$233.42,"$7,547.34",$0.00,"$7,547.34",24000007
22004939,Fuel cell,"$1,388.58",7,"$9,720.04",$0.00,"$9,720.04",$0.00,"$9,720.04",24000005
22004940,OT-E265,"$1,090.86",8,"$8,726.86",$261.81,"$8,465.05",$0.00,"$8,465.05",24000008
22004941,mud,"$1,836.26",6,"$11,017.57",$330.53,"$10,687.05",$110.18,"$10,797.22",24000009
22004948,Speed controller,$606.55,3,"$1,819.66",$72.79,"$1,746.87",$18.20,"$1,765.07",24000002
22004949,OT-V670,"$1,845.49",2,"$3,690.98",$147.64,"$3,543.35",$110.73,"$3,654.07",24000009
22004950,spin dryer,"$1,116.69",4,"$4,466.78",$44.67,"$4,422.11",$134.00,"$4,556.11",24000005
22004955,Pulaski (tool),"$1,704.86",10,"$17,048.56",$340.97,"$16,707.59",$340.97,"$17,048.56",24000009
22004956,Clam liquor,"$1,934.16",2,"$3,868.32",$77.37,"$3,790.95",$0.00,"$3,790.95",24000009
22004957,OT-105,"$1,637.08",9,"$14,733.70",$589.35,"$14,144.35",$147.34,"$14,291.69",24000004
22004958,Intake manifold,"$1,123.14",1,"$1,123.14",$22.46,"$1,100.68",$22.46,"$1,123.14",24000004
22004959,coat,$580.4,1,$580.40,$17.41,$562.98,$23.22,$586.20,24000009
22004960,OT Easy,$489.3,3,"$1,467.89",$44.04,"$1,423.85",$29.36,"$1,453.21",24000007
22004961,OT-S107,$619.26,4,"$2,477.05",$74.31,"$2,402.74",$99.08,"$2,501.82",24000008
22004962,Elevon 1,"$1,368.37",1,"$1,368.37",$0.00,"$1,368.37",$41.05,"$1,409.42",24000005
22004963,screwdriver,$900.61,10,"$9,006.12",$0.00,"$9,006.12",$270.18,"$9,276.31",24000005
22004964,OT-385,"$1,834.42",1,"$1,834.42",$0.00,"$1,834.42",$36.69,"$1,871.10",24000004
22004965,OT-813D,$425.89,6,"$2,555.33",$0.00,"$2,555.33",$0.00,"$2,555.33",24000004
22004966,Air duct,"$1,640.46",5,"$8,202.28",$328.09,"$7,874.19",$82.02,"$7,956.21",24000002
22004967,Bonnet/hood latch    Bumper,$951.02,3,"$2,853.06",$0.00,"$2,853.06",$85.59,"$2,938.65",24000001
22004968,OT-710,$135.93,1,$135.93,$2.72,$133.21,$2.72,$135.93,24000005
22004969,OT-983,"$1,020.15",6,"$6,120.88",$61.21,"$6,059.67",$61.21,"$6,120.88",24000005
22004970,Pixi 3 (5),$394.26,9,"$3,548.34",$106.45,"$3,441.89",$0.00,"$3,441.89",24000006
22004971,Sports drink,$276.81,9,"$2,491.26",$0.00,"$2,491.26",$24.91,"$2,516.17",24000008
22004972,Steak sauce,"$1,069.32",9,"$9,623.88",$288.72,"$9,335.17",$192.48,"$9,527.64",24000008
22004973,Gearbox,$137.3,4,$549.21,$5.49,$543.72,$5.49,$549.21,24000007
22004974,C2-03,$705.17,6,"$4,231.03",$42.31,"$4,188.72",$169.24,"$4,357.96",24000002
22004975,shelf,"$1,809.65",6,"$10,857.90",$217.16,"$10,640.74",$217.16,"$10,857.90",24000007
22004976,Rice polisher,"$1,310.6",5,"$6,553.02",$262.12,"$6,290.90",$65.53,"$6,356.43",24000006
22004978,Parmesan,$728.39,5,"$3,641.94",$0.00,"$3,641.94",$109.26,"$3,751.20",24000008
22004979,curtains,$897.02,10,"$8,970.23",$89.70,"$8,880.53",$179.40,"$9,059.93",24000008
22004980,Coffeemaker,"$1,486.23",1,"$1,486.23",$59.45,"$1,426.78",$0.00,"$1,426.78",24000003
22004981,Radionuclides Grapes,"$1,883.52",2,"$3,767.04",$37.67,"$3,729.37",$113.01,"$3,842.38",24000008
22004982,Fish tape,"$1,713.32",1,"$1,713.32",$0.00,"$1,713.32",$51.40,"$1,764.72",24000009
22004983,Idol Alpha,"$1,830.44",4,"$7,321.76",$292.87,"$7,028.88",$219.65,"$7,248.54",24000005
22004993,steering wheel,"$1,608.7",10,"$16,086.95",$160.87,"$15,926.08",$321.74,"$16,247.82",24000008
22004994,Applesauce,$904.91,3,"$2,714.74",$27.15,"$2,687.60",$81.44,"$2,769.04",24000006
22004995,Lumia 735,$829.58,5,"$4,147.88",$0.00,"$4,147.88",$82.96,"$4,230.84",24000004
22004996,Pixi 3 (7),"$1,662.3",8,"$13,298.37",$531.93,"$12,766.44",$398.95,"$13,165.39",24000008
22004999,fuel gauge,$814.78,4,"$3,259.13",$65.18,"$3,193.95",$65.18,"$3,259.13",24000008
22005000,Pulley part,$99.17,7,$694.22,$0.00,$694.22,$0.00,$694.22,24000006
22005001,saxophone,$588.46,2,"$1,176.93",$35.31,"$1,141.62",$35.31,"$1,176.93",24000006
22005002,Engine cradle,"$1,161.92",1,"$1,161.92",$11.62,"$1,150.30",$11.62,"$1,161.92",24000009
22005003,OT-813F,"$1,105.12",10,"$11,051.23",$331.54,"$10,719.69",$110.51,"$10,830.21",24000002
22005018,ABS steel pin,$193.21,5,$966.03,$28.98,$937.05,$38.64,$975.69,24000007
22005019,Differential casing,"$1,472.99",5,"$7,364.94",$147.30,"$7,217.64",$220.95,"$7,438.59",24000005
22005020,Gear,"$1,220.02",6,"$7,320.14",$146.40,"$7,173.74",$146.40,"$7,320.14",24000009
22005021,Transaxle housing,$665.75,5,"$3,328.74",$133.15,"$3,195.59",$66.57,"$3,262.17",24000001
22005022,bassoon,"$1,396.37",3,"$4,189.11",$41.89,"$4,147.22",$83.78,"$4,231.00",24000002
22005023,Indicator lightSensors    Airbag sensors,"$1,479.89",2,"$2,959.77",$29.60,"$2,930.18",$88.79,"$3,018.97",24000001
22005024,shandy,"$1,632.51",1,"$1,632.51",$16.33,"$1,616.18",$16.33,"$1,632.51",24000004
22005031,attic product,$169.16,10,"$1,691.64",$50.75,"$1,640.89",$33.83,"$1,674.72",24000005
22005032,Asha 503 Dual SIM,$600.81,10,"$6,008.10",$60.08,"$5,948.02",$180.24,"$6,128.27",24000001
22005033,firelighters,"$1,810.91",8,"$14,487.31",$289.75,"$14,197.56",$579.49,"$14,777.05",24000002
22005034,Jiffy mix,"$1,297.77",7,"$9,084.39",$272.53,"$8,811.86",$363.38,"$9,175.24",24000005
22005035,chalk,"$1,605.76",10,"$16,057.60",$642.30,"$15,415.30",$0.00,"$15,415.30",24000002
22005036,OT-909 One Touch MAX,"$1,346.26",9,"$12,116.38",$242.33,"$11,874.05",$484.66,"$12,358.71",24000005
22005037,OT Easy db,"$1,480.13",8,"$11,841.03",$0.00,"$11,841.03",$355.23,"$12,196.26",24000006
22005038,Food steamer,"$1,169.56",2,"$2,339.12",$0.00,"$2,339.12",$0.00,"$2,339.12",24000002
22005039,SOG Knife,"$1,871.12",5,"$9,355.59",$280.67,"$9,074.92",$280.67,"$9,355.59",24000009
22005040,Pixi 8,"$1,868.74",3,"$5,606.21",$112.12,"$5,494.09",$224.25,"$5,718.34",24000009
22005041,Interior harness,"$1,055.42",2,"$2,110.84",$84.43,"$2,026.41",$63.33,"$2,089.73",24000008
22005042,Nzappa zap,$820.48,9,"$7,384.35",$147.69,"$7,236.66",$147.69,"$7,384.35",24000003
22005043,One Touch Pixi,"$1,245.43",10,"$12,454.31",$498.17,"$11,956.14",$373.63,"$12,329.77",24000003
22005044,Differential case,$800.08,6,"$4,800.45",$48.00,"$4,752.45",$0.00,"$4,752.45",24000003
22005045,OT-908,$808.88,4,"$3,235.53",$32.36,"$3,203.17",$0.00,"$3,203.17",24000009
22005046,Band-aids / Medical,"$1,002.84",8,"$8,022.72",$80.23,"$7,942.50",$160.45,"$8,102.95",24000008
22005047,Brake cooling duct,$462.27,9,"$4,160.40",$166.42,"$3,993.99",$166.42,"$4,160.40",24000002
22005054,One Touch Evolve,"$1,140.3",4,"$4,561.18",$0.00,"$4,561.18",$91.22,"$4,652.41",24000006
22005055,Connecting rod,$702.34,10,"$7,023.41",$140.47,"$6,882.94",$0.00,"$6,882.94",24000002
22005056,Cinnamon,$440.04,9,"$3,960.40",$39.60,"$3,920.79",$79.21,"$4,000.00",24000006
22005057,Valve housing,$344.36,2,$688.73,$27.55,$661.18,$27.55,$688.73,24000008
22005058,Grab Handle,"$1,444.73",8,"$11,557.86",$462.31,"$11,095.54",$231.16,"$11,326.70",24000007
22005059,fabric softener,"$1,997.97",2,"$3,995.95",$0.00,"$3,995.95",$159.84,"$4,155.79",24000003
22005060,E52,"$1,061.81",3,"$3,185.44",$127.42,"$3,058.02",$31.85,"$3,089.87",24000008
22005061,coat,$615.22,8,"$4,921.76",$98.44,"$4,823.33",$196.87,"$5,020.20",24000006
22005062,Mandarina Duck Moon,$662.9,10,"$6,629.01",$265.16,"$6,363.85",$132.58,"$6,496.43",24000008
22005063,fan belt,"$1,869.89",1,"$1,869.89",$0.00,"$1,869.89",$18.70,"$1,888.58",24000009
22005067,television,$753.6,2,"$1,507.20",$45.22,"$1,461.98",$60.29,"$1,522.27",24000002
22005073,OT-985,"$1,658.38",10,"$16,583.78",$497.51,"$16,086.27",$663.35,"$16,749.62",24000004
22005074,Front spoiler (air dam),"$1,444.84",2,"$2,889.68",$86.69,"$2,802.99",$57.79,"$2,860.78",24000003
22005075,M-Beam 650 I-Beam,"$1,527.37",9,"$13,746.34",$549.85,"$13,196.48",$412.39,"$13,608.88",24000001
22005076,Fireplace,$821,4,"$3,284.01",$32.84,"$3,251.17",$65.68,"$3,316.85",24000003
22005077,Cassareep,"$1,864.35",6,"$11,186.10",$0.00,"$11,186.10",$223.72,"$11,409.82",24000001
22005078,rake product,$858.86,4,"$3,435.44",$0.00,"$3,435.44",$34.35,"$3,469.79",24000009
22005083,Circular Intake,$985.32,2,"$1,970.64",$78.83,"$1,891.82",$59.12,"$1,950.94",24000006
22005084,Transmission computer,$195.66,10,"$1,956.57",$19.57,"$1,937.01",$78.26,"$2,015.27",24000007
22005085,Mounting,$957.61,10,"$9,576.13",$95.76,"$9,480.37",$383.05,"$9,863.41",24000002
22005086,Fire C,"$1,919.95",10,"$19,199.46",$191.99,"$19,007.46",$191.99,"$19,199.46",24000003
22005087,Kettle,"$1,291.42",10,"$12,914.19",$0.00,"$12,914.19",$387.43,"$13,301.61",24000002
22005088,Pop D5,$681.57,7,"$4,771.01",$47.71,"$4,723.30",$47.71,"$4,771.01",24000009
22005089,Electronic timing controller,"$1,921.45",3,"$5,764.36",$0.00,"$5,764.36",$230.57,"$5,994.93",24000002
22005090,rubber,"$1,405.82",8,"$11,246.52",$224.93,"$11,021.60",$449.86,"$11,471.46",24000003
22005091,alarm clock,$756.27,6,"$4,537.60",$90.75,"$4,446.85",$90.75,"$4,537.60",24000009
22005092,ironing board,"$1,308.42",4,"$5,233.66",$157.01,"$5,076.65",$52.34,"$5,128.99",24000003
22005093,sandpaper,"$1,602.3",5,"$8,011.48",$320.46,"$7,691.02",$80.11,"$7,771.14",24000003
22005094,Roll cage or Exo cageCar seat    Arm Rest,"$1,023.46",4,"$4,093.83",$122.81,"$3,971.01",$122.81,"$4,093.83",24000002
22005095,Asha 306,$460.14,3,"$1,380.42",$0.00,"$1,380.42",$0.00,"$1,380.42",24000005
22005096,drill,$607.68,2,"$1,215.35",$24.31,"$1,191.04",$36.46,"$1,227.50",24000008
22005097,power cable,"$1,705.47",3,"$5,116.42",$0.00,"$5,116.42",$102.33,"$5,218.75",24000009
22005098,OT-255,"$1,085.29",2,"$2,170.58",$86.82,"$2,083.76",$43.41,"$2,127.17",24000007
22005099,Clutch lining,"$1,746.51",4,"$6,986.05",$209.58,"$6,776.47",$69.86,"$6,846.33",24000002
22005100,Plastic wrap,$593.7,1,$593.70,$23.75,$569.95,$11.87,$581.82,24000005
22005101,Idol 2 S,"$1,565.74",2,"$3,131.48",$62.63,"$3,068.85",$125.26,"$3,194.11",24000004
22005102,leather,$469.37,10,"$4,693.69",$0.00,"$4,693.69",$140.81,"$4,834.50",24000006
22005103,Exhaust flange gasket,$578.43,7,"$4,049.03",$40.49,"$4,008.54",$121.47,"$4,130.01",24000003
22005108,Clutch fork,$577.46,9,"$5,197.13",$103.94,"$5,093.18",$155.91,"$5,249.10",24000001
22005109,brake pedal,"$1,788.76",1,"$1,788.76",$0.00,"$1,788.76",$0.00,"$1,788.76",24000003
22005110,Clamp-O-Tron Shielded Docking Port,$545.39,1,$545.39,$10.91,$534.48,$21.82,$556.30,24000001
22005111,Center console (front and rear)Other components    Trap (secret compartment),"$2,043.98",3,"$6,131.95",$183.96,"$5,947.99",$0.00,"$5,947.99",24000006
22005112,Fruit preserves,$152.44,6,$914.61,$27.44,$887.18,$9.15,$896.32,24000001
22005113,tape,$125.67,7,$879.69,$8.80,$870.89,$0.00,$870.89,24000002
22005114,bin bag,"$1,632.3",3,"$4,896.89",$146.91,"$4,749.98",$97.94,"$4,847.92",24000002
22005115,OT-E205,"$1,511.76",2,"$3,023.52",$30.24,"$2,993.28",$60.47,"$3,053.75",24000001
22005116,OT-906,$921.51,4,"$3,686.02",$0.00,"$3,686.02",$0.00,"$3,686.02",24000006
22005117,OT-810,$885.62,9,"$7,970.55",$79.71,"$7,890.84",$159.41,"$8,050.26",24000004
22005118,Asha 303,$250.34,3,$751.02,$0.00,$751.02,$0.00,$751.02,24000006
22005119,Olive oilSnacks,"$1,675.16",4,"$6,700.65",$67.01,"$6,633.64",$134.01,"$6,767.66",24000003
22005120,Turkey,$910.74,1,$910.74,$27.32,$883.42,$36.43,$919.85,24000002
22005121,Window regulator,"$1,432.6",3,"$4,297.80",$0.00,"$4,297.80",$85.96,"$4,383.75",24000003
22005129,hosepipe product,$303.64,8,"$2,429.16",$97.17,"$2,331.99",$0.00,"$2,331.99",24000002
22005130,OT-900,"$1,307.24",2,"$2,614.48",$104.58,"$2,509.90",$104.58,"$2,614.48",24000009
22005131,LT-1 Landing Struts,$662.67,4,"$2,650.67",$79.52,"$2,571.15",$79.52,"$2,650.67",24000008
22005132,OT-109,"$1,537.84",7,"$10,764.85",$322.95,"$10,441.90",$0.00,"$10,441.90",24000007
22005141,Mk3 Cargo Bay CRG-50,$261.02,6,"$1,566.14",$15.66,"$1,550.48",$15.66,"$1,566.14",24000002
22005142,Stabilizer bars and link,"$1,501.49",7,"$10,510.41",$315.31,"$10,195.10",$315.31,"$10,510.41",24000004
22005143,Cheater bar,"$1,931.74",10,"$19,317.44",$579.52,"$18,737.91",$193.17,"$18,931.09",24000006
22005147,Gear coupling,$583.88,4,"$2,335.51",$0.00,"$2,335.51",$46.71,"$2,382.22",24000007
