INVENTORYRELID,Product Name,List Price,Quantity,Total,Discount,Total After Discount,Tax,Net Total,BOOKID
24004263,Performance battery,"$1,897.21",3,"$5,691.64",$499.35,"$5,192.29",$717.74,"$4,474.55",24000008
24004290,E6,"$2,406.90",4,"$9,627.62","$1,006.37","$8,621.25",$957.33,"$7,663.92",24000004
24004291,hedge product,"$2,492.72",7,"$17,449.07",$934.05,"$16,515.02","$1,836.29","$14,678.73",24000006
24004292,OT Easy,$593.37,8,"$4,746.95",$95.53,"$4,651.42",$264.90,"$4,386.52",24000005
24004293,Graham cracker crust,"$2,691.43",2,"$5,382.85",$132.42,"$5,250.43",$598.44,"$4,651.99",24000004
24004295,Bench seat,$201.12,1,$201.12,$17.04,$184.07,$25.88,$158.19,24000006
24004318,Chorkor oven,"$1,184.62",5,"$5,923.12",$446.89,"$5,476.23",$716.63,"$4,759.60",24000009
24004319,Dynamic seal,$836.40,3,"$2,509.21",$270.38,"$2,238.83",$73.19,"$2,165.64",24000003
24004324,Engine shake damper and vibration absorber,"$1,744.66",8,"$13,957.25",$604.00,"$13,353.25",$560.51,"$12,792.74",24000005
24004325,Three up MOPPY,"$2,563.71",1,"$2,563.71",$288.69,"$2,275.02",$80.47,"$2,194.55",24000009
24004347,OT-810D,"$2,053.29",3,"$6,159.87",$615.99,"$5,543.89",$312.29,"$5,231.60",24000007
24004348,Idler arm,"$1,327.89",5,"$6,639.47",$794.31,"$5,845.16",$651.07,"$5,194.08",24000008
24004349,LG Roboking,"$2,332.58",2,"$4,665.15",$143.42,"$4,521.73",$678.47,"$3,843.26",24000003
24004374,Cake / Cookies,$193.59,4,$774.36,$69.19,$705.17,$110.15,$595.02,24000004
24004375,Wheel cylinder (slave cylinder),$142.56,9,"$1,283.02",$100.10,"$1,182.91",$242.97,$939.94,24000008
24004376,OT 565,"$2,101.35",3,"$6,304.04",$561.68,"$5,742.35","$1,001.20","$4,741.16",24000004
24004390,Instant potatoes,"$3,090.77",4,"$12,363.08","$1,006.31","$11,356.77","$1,844.95","$9,511.82",24000003
24004391,skirt,"$2,781.07",6,"$16,686.39","$1,102.02","$15,584.37",$759.94,"$14,824.43",24000006
24004392,candle,"$2,212.80",6,"$13,276.80",$607.33,"$12,669.46",$947.36,"$11,722.10",24000007
24004403,SARK,"$1,620.85",3,"$4,862.56",$176.82,"$4,685.74",$119.01,"$4,566.73",24000002
24004404,cling film,$682.44,2,"$1,364.88",$46.32,"$1,318.56",$228.04,"$1,090.52",24000003
24004405,aluminium,"$1,562.57",5,"$7,812.85",$728.86,"$7,083.99",$776.78,"$6,307.21",24000007
24004410,Camshaft spacer ring,"$1,791.89",4,"$7,167.58",$765.78,"$6,401.80",$402.10,"$5,999.70",24000001
24004411,Dynamometer,"$1,449.83",6,"$8,698.97",$768.38,"$7,930.59",$192.24,"$7,738.36",24000001
24004412,engine,$191.73,4,$766.90,$31.98,$734.93,$149.40,$585.52,24000005
24004422,accelerator,"$1,958.89",10,"$19,588.86","$2,169.08","$17,419.78","$2,935.40","$14,484.38",24000001
24004423,thong,"$3,056.34",1,"$3,056.34",$283.17,"$2,773.18",$421.50,"$2,351.68",24000004
24004424,Output shaft,$272.66,5,"$1,363.32",$112.03,"$1,251.29",$212.16,"$1,039.13",24000006
24004425,nylon,$307.10,10,"$3,071.02",$99.59,"$2,971.43",$59.98,"$2,911.45",24000007
24004448,J. A. Henckels,"$1,073.31",7,"$7,513.14",$267.48,"$7,245.66","$1,427.14","$5,818.52",24000008
24004452,Pita bread,"$2,700.77",2,"$5,401.54",$175.97,"$5,225.57",$899.57,"$4,326.00",24000006
24004453,Modular Girder Adapter,"$2,192.92",4,"$8,771.70",$920.67,"$7,851.03","$1,678.34","$6,172.69",24000005
24004454,Cant hook,$886.52,2,"$1,773.04",$136.74,"$1,636.31",$349.95,"$1,286.36",24000009
24004455,Sugar substitute Avocados,$271.17,8,"$2,169.34",$207.63,"$1,961.71",$190.87,"$1,770.84",24000003
24004456,Formula Fish sticks,"$2,558.65",5,"$12,793.25",$442.66,"$12,350.59","$2,091.62","$10,258.97",24000008
24004463,OT-105,"$2,071.25",7,"$14,498.78",$636.23,"$13,862.55","$1,127.32","$12,735.23",24000001
24004464,floor harness,$744.19,1,$744.19,$27.02,$717.17,$66.81,$650.37,24000009
24004467,OT-891 Soul,$358.97,5,"$1,794.85",$143.61,"$1,651.24",$357.37,"$1,293.87",24000006
24004472,thong,"$1,883.09",7,"$13,181.64","$1,061.43","$12,120.21","$1,927.59","$10,192.62",24000005
24004473,lavatory product,"$1,240.20",7,"$8,681.42",$360.97,"$8,320.44",$329.77,"$7,990.67",24000008
24004474,Wiring connectorInterior    Dash PanelsFloor components and parts    Carpet and other floor material,"$1,527.44",1,"$1,527.44",$171.49,"$1,355.95",$49.72,"$1,306.23",24000009
24004475,"Gear stick (gearstick, gear lever, selection lever, shift stick, gear shifter)","$1,685.68",1,"$1,685.68",$200.98,"$1,484.70",$34.45,"$1,450.24",24000003
24004476,OT-995,"$1,475.42",9,"$13,278.79",$887.47,"$12,391.32",$326.71,"$12,064.61",24000005
24004477,Dish / Dishwasher soap Celery,"$2,578.22",9,"$23,203.94","$2,030.90","$21,173.04",$905.16,"$20,267.88",24000008
24004478,OT-870,"$2,712.72",2,"$5,425.44",$311.43,"$5,114.01",$348.68,"$4,765.33",24000002
24004479,filing cabinet,"$2,196.78",6,"$13,180.69","$1,172.64","$12,008.04",$722.67,"$11,285.37",24000007
24004480,Radiator bolt,"$2,126.39",3,"$6,379.16",$175.45,"$6,203.72",$829.43,"$5,374.28",24000002
24004481,drill,$920.63,9,"$8,285.64",$481.80,"$7,803.84",$242.31,"$7,561.53",24000008
24004482,stool,"$1,758.62",10,"$17,586.20","$1,219.04","$16,367.16",$558.23,"$15,808.94",24000007
24004483,Fire 7,"$1,740.16",5,"$8,700.82",$308.05,"$8,392.77",$421.07,"$7,971.69",24000009
24004484,comb,"$1,435.85",7,"$10,050.92",$209.12,"$9,841.79",$519.54,"$9,322.25",24000009
24004486,CCP SO-Zi,"$2,184.57",10,"$21,845.66","$1,498.35","$20,347.31",$581.02,"$19,766.29",24000001
24004487,OT Pocket,$874.19,9,"$7,867.75",$670.97,"$7,196.78","$1,576.65","$5,620.13",24000003
24004489,brass,$223.13,7,"$1,561.90",$47.83,"$1,514.07",$174.35,"$1,339.71",24000006
24004490,Mural,$903.38,2,"$1,806.76",$193.97,"$1,612.79",$92.67,"$1,520.12",24000005
24004491,OT Gum db,"$1,632.29",2,"$3,264.58",$70.75,"$3,193.82",$151.06,"$3,042.77",24000002
24004496,Rear spoiler (wing),$276.18,5,"$1,380.89",$131.43,"$1,249.47",$240.40,"$1,009.06",24000001
24004497,Lumia 2520,"$2,366.97",10,"$23,669.71","$2,102.37","$21,567.34","$1,624.02","$19,943.32",24000008
24004498,clock,"$1,125.25",6,"$6,751.49",$648.02,"$6,103.47","$1,154.15","$4,949.32",24000004
24004502,E75,$474.64,8,"$3,797.11",$153.21,"$3,643.90",$199.29,"$3,444.61",24000007
24004503,Club soda / Tonic,"$1,492.98",1,"$1,492.98",$143.90,"$1,349.08",$40.13,"$1,308.95",24000009
24004504,frame (vehicle),"$3,029.59",7,"$21,207.12","$1,726.15","$19,480.96","$1,222.21","$18,258.76",24000002
24004505,Probodobodyne HECS,"$1,734.31",2,"$3,468.63",$240.03,"$3,228.60",$568.34,"$2,660.26",24000002
24004512,Mk2 Clamp-O-Tron[Note 1],$395.68,6,"$2,374.10",$233.52,"$2,140.58",$318.37,"$1,822.20",24000001
24004513,trainers,"$2,198.53",1,"$2,198.53",$133.27,"$2,065.26",$218.33,"$1,846.92",24000005
24004514,Bench seat,$245.17,5,"$1,225.85",$65.74,"$1,160.10",$233.93,$926.17,24000005
24004515,Garudiya,$970.67,5,"$4,853.33",$551.62,"$4,301.71",$160.15,"$4,141.56",24000009
24004537,Oil level sensor,"$1,132.19",4,"$4,528.78",$473.90,"$4,054.88",$380.51,"$3,674.37",24000008
24004538,Exhaust flange gasket,$720.67,3,"$2,162.01",$135.36,"$2,026.65",$125.76,"$1,900.88",24000004
24004539,filing cabinet,"$2,988.65",6,"$17,931.92",$779.16,"$17,152.76","$3,270.56","$13,882.20",24000008
24004540,Clinometer,"$1,184.83",2,"$2,369.66",$108.13,"$2,261.53",$312.86,"$1,948.67",24000007
24004541,OT-109,"$2,023.71",8,"$16,189.68",$603.40,"$15,586.28","$1,230.91","$14,355.37",24000007
24004554,sandals,"$1,807.64",5,"$9,038.22",$991.01,"$8,047.21","$1,148.62","$6,898.59",24000003
24004555,Differential flange,"$2,742.28",2,"$5,484.57",$139.25,"$5,345.31",$248.61,"$5,096.70",24000007
24004560,Oil gasket,"$2,115.69",10,"$21,156.91",$650.75,"$20,506.15",$552.77,"$19,953.39",24000003
24004561,OT-C700A,"$2,305.01",8,"$18,440.08",$648.00,"$17,792.08","$1,080.28","$16,711.80",24000008
24004562,spade product,$945.73,5,"$4,728.66",$192.81,"$4,535.84",$406.12,"$4,129.72",24000005
24004583,Clutch lining,"$1,945.51",3,"$5,836.54",$427.63,"$5,408.91",$452.13,"$4,956.78",24000009
24004595,Peppers,"$1,926.49",4,"$7,705.98",$157.80,"$7,548.17",$224.52,"$7,323.65",24000004
24004596,stilettos,"$1,613.34",4,"$6,453.36",$129.20,"$6,324.16",$522.63,"$5,801.53",24000004
24004597,Timing tape,"$1,370.92",2,"$2,741.84",$298.15,"$2,443.69",$410.91,"$2,032.78",24000002
24004598,PC,"$2,028.51",5,"$10,142.56","$1,202.76","$8,939.80","$1,616.98","$7,322.82",24000003
24004599,Water neck,$446.23,8,"$3,569.87",$395.69,"$3,174.18",$285.13,"$2,889.05",24000004
24004600,magnesium,"$1,870.11",5,"$9,350.56",$238.45,"$9,112.10",$571.51,"$8,540.59",24000004
24004601,firelighters,"$2,886.53",5,"$14,432.64","$1,550.11","$12,882.54","$1,961.34","$10,921.19",24000006
24004608,Kärcher RC3000,"$2,802.29",10,"$28,022.87","$1,784.70","$26,238.17","$1,217.46","$25,020.71",24000004
24004609,Transmission seal and bonded piston,"$2,129.56",9,"$19,166.05","$1,055.99","$18,110.06","$2,921.69","$15,188.37",24000003
24004610,brakes,"$2,522.94",6,"$15,137.67",$729.32,"$14,408.35","$3,077.36","$11,330.98",24000002
24004611,dishcloth,"$2,142.38",9,"$19,281.45",$515.13,"$18,766.32","$1,701.28","$17,065.04",24000006
24004612,Stayputnik Mk. 1,"$1,723.05",5,"$8,615.27",$831.14,"$7,784.13",$356.37,"$7,427.77",24000009
24004613,List of Dyson products,$829.24,2,"$1,658.48",$93.70,"$1,564.78",$273.49,"$1,291.29",24000002
24004614,Engine sensor,$539.54,2,"$1,079.07",$81.01,$998.06,$105.86,$892.20,24000001
24004615,Clamp-O-Tron Docking Port,"$1,917.29",3,"$5,751.87",$233.25,"$5,518.62",$695.06,"$4,823.56",24000009
24004619,beer,"$1,766.38",5,"$8,831.90",$681.34,"$8,150.57","$1,403.27","$6,747.29",24000004
24004620,dishcloth,"$1,400.61",7,"$9,804.29",$359.67,"$9,444.62","$1,255.41","$8,189.21",24000002
24004621,Rivet,$676.50,7,"$4,735.47",$529.80,"$4,205.67",$610.95,"$3,594.72",24000003
24004622,saw,"$2,374.04",10,"$23,740.43","$2,843.68","$20,896.76","$4,024.67","$16,872.08",24000001
24004623,toilet roll,"$1,098.01",3,"$3,294.04",$71.96,"$3,222.08",$146.83,"$3,075.25",24000005
24004624,Rubber spring,$943.97,3,"$2,831.90",$208.40,"$2,623.50",$539.31,"$2,084.19",24000008
24004625,Idol X+,"$1,319.20",1,"$1,319.20",$75.71,"$1,243.49",$217.65,"$1,025.84",24000003
24004626,speakers,$393.10,10,"$3,931.00",$253.38,"$3,677.62",$780.29,"$2,897.33",24000005
24004627,OT-111,"$2,024.05",7,"$14,168.33",$949.71,"$13,218.62","$2,748.94","$10,469.68",24000008
24004647,curtains,"$1,186.99",5,"$5,934.93",$487.22,"$5,447.71",$370.94,"$5,076.77",24000001
24004648,Butter / Margarine,"$2,103.11",3,"$6,309.33",$742.04,"$5,567.29","$1,071.15","$4,496.14",24000004
24004649,polyester,"$1,028.46",8,"$8,227.68",$429.99,"$7,797.69",$885.68,"$6,912.01",24000001
24004650,Clutch hose,"$2,157.56",9,"$19,418.00","$1,271.56","$18,146.45",$940.07,"$17,206.38",24000004
24004660,Command Pod Mk1,$255.90,8,"$2,047.22",$179.33,"$1,867.89",$70.28,"$1,797.61",24000008
24004661,Starter ring,$252.91,2,$505.83,$50.52,$455.31,$77.97,$377.33,24000009
24004662,Mk1 Inline Cockpit,"$1,519.52",6,"$9,117.12",$780.02,"$8,337.10",$372.08,"$7,965.02",24000009
24004663,Fruit juice,"$1,939.38",10,"$19,393.81","$2,086.52","$17,307.29","$1,842.02","$15,465.27",24000005
24004664,Conpoy,"$2,441.35",5,"$12,206.76",$694.97,"$11,511.79",$799.36,"$10,712.43",24000003
24004665,Muffler (silencer),"$1,149.86",10,"$11,498.62","$1,262.79","$10,235.82",$424.17,"$9,811.65",24000009
24004666,paint brush,"$1,412.75",10,"$14,127.48","$1,533.07","$12,594.41","$2,523.40","$10,071.01",24000001
24004672,Pixi 3 (4),"$2,562.41",6,"$15,374.45","$1,171.39","$14,203.06",$991.82,"$13,211.25",24000008
24004673,Water neck o-ring,$770.06,5,"$3,850.30",$97.35,"$3,752.95",$513.44,"$3,239.51",24000002
24004674,Paprika,"$1,187.86",6,"$7,127.13",$182.63,"$6,944.50","$1,522.55","$5,421.95",24000001
24004693,Asha 201,"$1,933.13",3,"$5,799.39",$158.43,"$5,640.97","$1,160.67","$4,480.29",24000002
24004694,Energy regulator,"$2,383.11",2,"$4,766.22",$255.30,"$4,510.92",$455.62,"$4,055.30",24000008
24004695,Facial tissue,$326.95,8,"$2,615.59",$281.38,"$2,334.21",$198.11,"$2,136.11",24000001
24004696,Flea treatment,"$2,312.12",1,"$2,312.12",$277.28,"$2,034.83",$45.96,"$1,988.88",24000004
24004703,Windshield washer motor,"$2,269.72",3,"$6,809.15",$337.33,"$6,471.82",$487.35,"$5,984.47",24000002
24004704,Brake duct hose,"$2,306.03",6,"$13,836.17","$1,179.25","$12,656.92","$2,208.28","$10,448.64",24000002
24004705,bathroom scales,"$3,267.34",5,"$16,336.72",$665.78,"$15,670.93","$1,325.51","$14,345.42",24000004
24004713,brake pedal,"$2,973.98",2,"$5,947.96",$708.51,"$5,239.45","$1,131.69","$4,107.76",24000008
24004714,Kajandu,"$2,738.73",4,"$10,954.91",$976.65,"$9,978.27","$1,554.06","$8,424.21",24000008
24004715,Carpenter's axe,$778.75,8,"$6,230.01",$472.96,"$5,757.05","$1,080.73","$4,676.32",24000009
24004716,Alternator bracket,"$2,453.95",2,"$4,907.89",$128.62,"$4,779.27",$825.49,"$3,953.78",24000003
24004719,POP 7,"$1,964.13",3,"$5,892.40",$629.57,"$5,262.82",$575.39,"$4,687.43",24000001
24004720,ABS steel pin,$270.91,2,$541.83,$54.17,$487.66,$20.98,$466.68,24000005
24004721,charcoal,$450.32,9,"$4,052.88",$298.12,"$3,754.77",$187.23,"$3,567.54",24000004
24004735,Brake shoe,$845.24,4,"$3,380.94",$152.61,"$3,228.33",$605.19,"$2,623.14",24000006
24004736,OT-361,$874.06,6,"$5,244.34",$445.83,"$4,798.51","$1,010.91","$3,787.60",24000008
24004737,Engine cradle,"$1,999.64",6,"$11,997.84",$506.38,"$11,491.46","$1,749.08","$9,742.38",24000008
24004738,OT-202,"$1,561.00",1,"$1,561.00",$64.29,"$1,496.72",$72.50,"$1,424.22",24000009
24004739,mop,"$1,249.89",2,"$2,499.79",$287.61,"$2,212.17",$277.20,"$1,934.98",24000009
24004740,Keteriya,"$1,951.38",7,"$13,659.68",$717.41,"$12,942.28",$991.74,"$11,950.53",24000007
24004748,Asha 210,$329.26,7,"$2,304.80",$127.01,"$2,177.79",$233.06,"$1,944.72",24000007
24004749,OT-710,$166.00,9,"$1,494.01",$75.56,"$1,418.45",$74.35,"$1,344.10",24000006
24004754,Lunchmeat,"$3,250.16",5,"$16,250.80","$1,917.37","$14,333.43",$916.28,"$13,417.15",24000007
24004755,Fire S,$602.47,3,"$1,807.42",$60.36,"$1,747.05",$102.78,"$1,644.28",24000004
24004756,Idol X,$958.91,8,"$7,671.32",$354.10,"$7,317.21","$1,026.67","$6,290.55",24000002
24004757,Beer,"$2,256.37",2,"$4,512.73",$230.18,"$4,282.56",$840.65,"$3,441.91",24000005
24004763,Trailing armTransmission system    Adjustable pedal,"$1,550.86",4,"$6,203.42",$584.13,"$5,619.29",$423.11,"$5,196.18",24000009
24004764,TR-18A Stack Decoupler,"$1,643.54",10,"$16,435.36","$1,903.66","$14,531.71","$1,216.93","$13,314.78",24000005
24004765,cling film,$762.22,6,"$4,573.30",$383.10,"$4,190.19",$110.78,"$4,079.41",24000005
24004766,Orange flower water,"$1,123.87",1,"$1,123.87",$38.52,"$1,085.35",$232.27,$853.08,24000004
24004767,pullover,$271.09,10,"$2,710.94",$108.35,"$2,602.59",$433.32,"$2,169.26",24000003
24004771,Asha 230,"$1,669.45",10,"$16,694.51",$533.81,"$16,160.70","$1,643.33","$14,517.37",24000005
24004772,Frangipane,$929.94,5,"$4,649.72",$180.99,"$4,468.73",$891.57,"$3,577.16",24000009
24004775,hall product,$882.00,3,"$2,645.99",$293.03,"$2,352.95",$412.80,"$1,940.16",24000007
24004776,Reflector oven,"$1,811.11",1,"$1,811.11",$124.29,"$1,686.82",$351.10,"$1,335.72",24000007
24004777,Fire 7,"$1,361.80",7,"$9,532.59",$573.24,"$8,959.35",$667.77,"$8,291.58",24000005
24004778,Pop C2,"$1,328.26",1,"$1,328.26",$156.52,"$1,171.74",$120.50,"$1,051.25",24000009
24004810,blazer,"$1,584.16",4,"$6,336.65",$402.89,"$5,933.76","$1,034.88","$4,898.88",24000001
24004811,Idol 2 Mini S,"$1,192.01",9,"$10,728.09",$694.71,"$10,033.38","$1,363.74","$8,669.64",24000001
24004812,Self-cleaning oven,$852.90,1,$852.90,$20.29,$832.61,$103.81,$728.80,24000009
24004813,SP-W 2x3 Photovoltaic Panels,$849.49,9,"$7,645.40",$876.56,"$6,768.84",$436.65,"$6,332.19",24000009
24004814,Brake pedal,"$1,975.42",8,"$15,803.33","$1,419.59","$14,383.74","$2,220.46","$12,163.28",24000001
24004815,Flea treatment,"$1,855.26",8,"$14,842.09",$752.15,"$14,089.94","$2,368.33","$11,721.61",24000003
24004816,bagpipes,"$1,701.44",10,"$17,014.39","$1,510.86","$15,503.52",$602.71,"$14,900.81",24000006
24004817,Ignition switch,$237.47,5,"$1,187.35",$113.56,"$1,073.78",$141.42,$932.36,24000001
24004818,One Touch M'Pop,"$2,151.48",1,"$2,151.48",$245.46,"$1,906.02",$89.39,"$1,816.64",24000007
24004826,Spud bar,"$1,634.97",9,"$14,714.73","$1,538.41","$13,176.32","$2,050.44","$11,125.88",24000007
24004827,Transmission computer,$325.13,4,"$1,300.53",$56.63,"$1,243.90",$177.97,"$1,065.93",24000005
24004833,leather jacket,"$1,565.89",9,"$14,093.05",$290.81,"$13,802.25","$2,816.45","$10,985.80",24000001
24004834,OT-303,"$1,675.11",6,"$10,050.68",$352.89,"$9,697.79",$210.16,"$9,487.63",24000006
24004835,Salt,"$2,127.25",6,"$12,763.48","$1,425.98","$11,337.50","$2,087.91","$9,249.59",24000006
24004836,EAS-1 External Command Seat,"$2,192.44",10,"$21,924.41","$1,094.08","$20,830.33","$2,242.43","$18,587.90",24000009
24004837,Brake lining,$326.16,3,$978.47,$34.87,$943.60,$188.59,$755.00,24000009
24004842,Rivet,$554.99,4,"$2,219.97",$141.89,"$2,078.08",$88.75,"$1,989.33",24000008
24004843,red wine,"$1,488.14",8,"$11,905.09","$1,321.87","$10,583.22","$1,907.37","$8,675.86",24000004
24004844,Clutch spring,"$1,578.74",4,"$6,314.94",$738.66,"$5,576.29",$138.99,"$5,437.29",24000009
24004845,Asha 200,"$2,387.22",3,"$7,161.66",$856.83,"$6,304.83",$554.69,"$5,750.14",24000002
24004846,Self-cleaning oven,$871.88,6,"$5,231.29",$382.65,"$4,848.65",$607.65,"$4,241.00",24000009
24004852,Panhard rod,"$1,298.80",8,"$10,390.43",$845.43,"$9,545.00","$2,008.64","$7,536.36",24000009
24004853,N900,"$2,200.10",9,"$19,800.89","$1,868.02","$17,932.87","$3,791.05","$14,141.82",24000004
24004854,door product,$672.02,1,$672.02,$74.14,$597.88,$113.79,$484.09,24000005
24004855,curtains,"$1,269.12",9,"$11,422.10",$441.58,"$10,980.52",$852.51,"$10,128.01",24000001
24004860,power cable,"$2,587.05",7,"$18,109.38","$1,342.17","$16,767.21",$544.23,"$16,222.98",24000006
24004861,Haybox,$289.08,1,$289.08,$13.10,$275.98,$16.67,$259.31,24000007
24004884,C2-05,"$1,923.22",7,"$13,462.55","$1,138.92","$12,323.63","$1,426.46","$10,897.17",24000005
24004885,OT-918D,$359.11,8,"$2,872.84",$299.52,"$2,573.32",$486.73,"$2,086.59",24000002
24004886,Paint,"$1,538.87",2,"$3,077.74",$359.06,"$2,718.67",$451.82,"$2,266.85",24000005
24004887,Lumia 810,"$1,140.64",2,"$2,281.27",$178.27,"$2,103.00",$312.39,"$1,790.61",24000001
24004888,Brake line/Cable,"$2,089.41",2,"$4,178.82",$258.29,"$3,920.53",$613.73,"$3,306.80",24000004
24004898,pullover,$223.55,10,"$2,235.45",$211.96,"$2,023.49",$146.93,"$1,876.56",24000004
24004899,duster,"$1,128.51",8,"$9,028.08",$690.42,"$8,337.66","$1,186.29","$7,151.37",24000002
24004900,Lumia 830,"$2,339.34",3,"$7,018.02",$827.84,"$6,190.18","$1,126.24","$5,063.95",24000006
24004901,Advanced Canard,"$1,745.62",8,"$13,964.94",$445.98,"$13,518.97",$994.21,"$12,524.76",24000001
24004902,Soy milk maker,$834.52,6,"$5,007.12",$149.85,"$4,857.28",$636.20,"$4,221.08",24000004
24004907,Transfer case,"$2,830.69",2,"$5,661.38",$520.05,"$5,141.34",$270.42,"$4,870.91",24000002
24004908,X3-02 Touch and Type,"$2,279.36",10,"$22,793.56","$2,295.24","$20,498.32",$644.76,"$19,853.56",24000004
24004909,C7 Astound,"$2,855.47",5,"$14,277.36",$507.50,"$13,769.87",$773.63,"$12,996.24",24000002
24004914,Vecon,"$2,033.61",9,"$18,302.51","$1,552.53","$16,749.98","$3,439.43","$13,310.56",24000003
24004915,Carpenter's axe,$886.41,8,"$7,091.32",$612.28,"$6,479.04",$454.83,"$6,024.21",24000005
24004916,bObsweep,$398.83,8,"$3,190.61",$245.90,"$2,944.72",$93.79,"$2,850.93",24000002
24004917,Injection-molded parts,"$2,790.06",6,"$16,740.38","$1,578.65","$15,161.72","$3,222.32","$11,939.40",24000002
24004918,Lunchmeat,"$2,824.13",3,"$8,472.40",$197.40,"$8,275.00",$848.02,"$7,426.99",24000005
24004919,Meat hook,"$1,408.93",1,"$1,408.93",$109.59,"$1,299.34",$26.01,"$1,273.33",24000003
24004920,OT 835,"$1,992.77",9,"$17,934.95",$958.97,"$16,975.98","$3,301.77","$13,674.21",24000002
24004921,Wax paper,"$1,890.93",2,"$3,781.85",$141.54,"$3,640.31",$652.58,"$2,987.73",24000009
24004922,Ignition magneto,$720.78,2,"$1,441.56",$159.29,"$1,282.27",$63.72,"$1,218.55",24000001
24004923,Drive belt,"$1,687.20",4,"$6,748.80",$601.89,"$6,146.91",$586.31,"$5,560.60",24000008
24004924,Slave cylinder,"$2,267.17",4,"$9,068.69","$1,010.50","$8,058.19",$393.84,"$7,664.35",24000002
24004936,Fuel injector,"$3,002.25",8,"$24,017.99","$1,590.03","$22,427.97","$2,121.66","$20,306.30",24000009
24004937,XL,"$1,329.55",10,"$13,295.49",$632.45,"$12,663.05","$2,638.04","$10,025.01",24000001
24004938,Probodobodyne OKTO2,"$2,112.02",6,"$12,672.09",$989.08,"$11,683.01",$839.70,"$10,843.31",24000002
24004939,Fuel cell,"$1,990.06",7,"$13,930.41","$1,669.20","$12,261.21","$1,043.21","$11,218.00",24000004
24004940,OT-E265,"$1,613.81",8,"$12,910.49",$497.54,"$12,412.94",$322.56,"$12,090.39",24000007
24004941,mud,"$2,673.78",6,"$16,042.69","$1,728.97","$14,313.72","$2,027.27","$12,286.44",24000001
24004948,Speed controller,$815.54,3,"$2,446.61",$101.16,"$2,345.46",$443.08,"$1,902.38",24000005
24004949,OT-V670,"$2,674.86",2,"$5,349.72",$309.25,"$5,040.47",$245.29,"$4,795.19",24000002
24004950,spin dryer,"$1,618.56",4,"$6,474.25",$441.52,"$6,032.73",$920.16,"$5,112.57",24000002
24004973,Gearbox,$222.48,4,$889.92,$48.83,$841.09,$40.64,$800.45,24000005
24004974,C2-03,"$1,055.69",6,"$6,334.16",$686.75,"$5,647.40",$605.01,"$5,042.40",24000004
24004975,shelf,"$2,561.35",6,"$15,368.07",$801.03,"$14,567.05",$376.49,"$14,190.55",24000005
24004976,Rice polisher,"$1,585.14",5,"$7,925.68",$812.07,"$7,113.62",$961.25,"$6,152.37",24000001
24004982,Fish tape,"$2,300.35",1,"$2,300.35",$113.87,"$2,186.49",$158.24,"$2,028.24",24000003
24004993,steering wheel,"$2,179.12",10,"$21,791.20","$1,167.90","$20,623.30","$2,090.46","$18,532.84",24000001
24004994,Applesauce,"$1,009.66",3,"$3,028.97",$336.46,"$2,692.51",$309.79,"$2,382.72",24000008
24004995,Lumia 735,"$1,233.07",5,"$6,165.35",$612.83,"$5,552.52",$153.32,"$5,399.20",24000003
24004996,Pixi 3 (7),"$2,634.75",8,"$21,078.00","$2,376.55","$18,701.45","$1,168.84","$17,532.61",24000005
24005031,attic product,$214.49,10,"$2,144.94",$206.45,"$1,938.50",$415.77,"$1,522.73",24000001
24005032,Asha 503 Dual SIM,$868.01,10,"$8,680.15","$1,003.11","$7,677.04",$237.21,"$7,439.82",24000007
24005033,firelighters,"$2,432.65",8,"$19,461.19","$2,071.18","$17,390.00",$711.84,"$16,678.16",24000007
24005034,Jiffy mix,"$2,152.14",7,"$15,064.98",$811.69,"$14,253.28","$2,857.18","$11,396.11",24000005
24005035,chalk,"$2,243.30",10,"$22,432.99","$2,172.43","$20,260.56","$1,851.37","$18,409.19",24000005
24005046,Band-aids / Medical,"$1,391.47",8,"$11,131.75",$584.87,"$10,546.89",$610.41,"$9,936.47",24000003
24005054,One Touch Evolve,"$1,918.46",4,"$7,673.83",$372.42,"$7,301.41",$897.31,"$6,404.10",24000003
24005055,Connecting rod,"$1,074.50",10,"$10,744.96",$256.69,"$10,488.27",$304.32,"$10,183.94",24000008
24005056,Cinnamon,$512.74,9,"$4,614.70",$280.71,"$4,334.00",$706.73,"$3,627.26",24000005
24005057,Valve housing,$451.49,2,$902.97,$73.41,$829.56,$18.21,$811.35,24000002
24005059,fabric softener,"$2,449.05",2,"$4,898.09",$107.19,"$4,790.91",$541.69,"$4,249.21",24000003
24005060,E52,"$1,340.12",3,"$4,020.35",$464.30,"$3,556.05",$756.64,"$2,799.41",24000006
24005061,coat,"$1,029.17",8,"$8,233.39",$890.97,"$7,342.42",$949.27,"$6,393.15",24000007
24005062,Mandarina Duck Moon,$763.28,10,"$7,632.81",$755.10,"$6,877.71","$1,085.67","$5,792.04",24000008
24005063,fan belt,"$2,144.95",1,"$2,144.95",$112.54,"$2,032.41",$198.35,"$1,834.05",24000004
24005067,television,"$1,265.65",2,"$2,531.29",$218.95,"$2,312.34",$243.95,"$2,068.39",24000002
24005076,Fireplace,$973.33,4,"$3,893.32",$245.42,"$3,647.90",$601.27,"$3,046.62",24000006
24005077,Cassareep,"$2,419.44",6,"$14,516.67",$980.52,"$13,536.15","$1,322.48","$12,213.67",24000002
