INVENTORYRELID,Product Name,List Price,Quantity,Total,Discount,Total after Discount,Tax,Net Total,BOOKID
18002598,pair of shoes,"$1,045.954",10,"$10,459.539",$209.191,"$10,250.349",$104.595,"$10,354.944",24000008
18002599,Idol 2 S,"$1,550.239",6,"$9,301.432",$186.029,"$9,115.403",$0,"$9,115.403",24000001
18002600,glasses,$971.384,1,$971.384,$19.428,$951.956,$9.714,$961.67,24000009
18002601,OT-665,$969.344,10,"$9,693.439",$387.738,"$9,305.702",$290.803,"$9,596.505",24000001
18002602,OT-V212,"$1,270.271",5,"$6,351.354",$254.054,"$6,097.3",$63.514,"$6,160.814",24000005
18002603,laptop,$711.191,8,"$5,689.531",$170.686,"$5,518.845",$0,"$5,518.845",24000001
18002604,WC product,"$1,613.844",2,"$3,227.689",$0,"$3,227.689",$129.108,"$3,356.796",24000003
18002605,Battle axe,$997.009,6,"$5,982.055",$179.462,"$5,802.594",$119.641,"$5,922.235",24000003
18002606,Mussels,"$1,508.014",7,"$10,556.096",$0,"$10,556.096",$0,"$10,556.096",24000001
18002607,Whipped cream,$702.294,9,"$6,320.649",$0,"$6,320.649",$252.826,"$6,573.476",24000005
18002608,Brake rotor,$424.948,1,$424.948,$12.748,$412.199,$16.998,$429.197,24000008
18002609,French horn,"$1,065.94",7,"$7,461.576",$0,"$7,461.576",$223.847,"$7,685.423",24000006
18002610,SP-L 1x6 Photovoltaic Panels,"$1,337.38",7,"$9,361.659",$187.233,"$9,174.426",$374.466,"$9,548.893",24000005
18002611,Tea,$337.257,5,"$1,686.286",$50.589,"$1,635.697",$16.863,"$1,652.56",24000003
18002612,A/C expansion valve,$975.935,1,$975.935,$19.519,$956.416,$19.519,$975.935,24000004
18002613,Asha 306,$473.808,10,"$4,738.077",$189.523,"$4,548.554",$142.142,"$4,690.696",24000001
18002614,sellotape,"$1,137.942",7,"$7,965.597",$238.968,"$7,726.629",$0,"$7,726.629",24000005
18002615,shoelace,$815.074,6,"$4,890.446",$195.618,"$4,694.828",$195.618,"$4,890.446",24000008
18002616,OT-E260,"$1,048.882",3,"$3,146.646",$31.466,"$3,115.18",$31.466,"$3,146.646",24000008
18002617,OT-252,"$1,044.887",8,"$8,359.094",$250.773,"$8,108.321",$167.182,"$8,275.503",24000008
18002618,Fuel cooler,$991.83,6,"$5,950.982",$0,"$5,950.982",$238.039,"$6,189.022",24000006
18002619,plug socket,$744.912,9,"$6,704.21",$268.168,"$6,436.041",$67.042,"$6,503.083",24000002
18002620,bath product,"$1,224.426",1,"$1,224.426",$48.977,"$1,175.45",$0,"$1,175.45",24000001
18002621,handkerchief,$997.661,4,"$3,990.645",$39.906,"$3,950.738",$79.813,"$4,030.552",24000005
18002622,painting,"$1,675.948",2,"$3,351.895",$100.557,"$3,251.338",$100.557,"$3,351.895",24000005
18002623,OT-103,"$1,967.433",8,"$15,739.465",$314.789,"$15,424.676",$472.184,"$15,896.859",24000004
18002624,nail,"$1,375.227",2,"$2,750.453",$82.514,"$2,667.94",$110.018,"$2,777.958",24000009
18002625,Hose,$570.932,1,$570.932,$0,$570.932,$11.419,$582.351,24000002
18002626,liqueur,"$1,804.196",9,"$16,237.761",$487.133,"$15,750.628",$324.755,"$16,075.383",24000001
18002627,Crackers,"$1,805.986",5,"$9,029.932",$361.197,"$8,668.734",$0,"$8,668.734",24000006
18002628,chalk,"$1,573.645",10,"$15,736.446",$629.458,"$15,106.988",$629.458,"$15,736.446",24000008
18002629,Roll cage or Exo cageCar seat    Arm Rest,"$1,044.343",6,"$6,266.059",$62.661,"$6,203.398",$250.642,"$6,454.04",24000004
18002630,clarinet,"$1,876.79",8,"$15,014.319",$0,"$15,014.319",$150.143,"$15,164.463",24000004
18002631,Solvents,"$1,521.664",7,"$10,651.649",$213.033,"$10,438.616",$426.066,"$10,864.683",24000004
18002632,Putty knife,"$1,316.649",2,"$2,633.298",$52.666,"$2,580.632",$0,"$2,580.632",24000002
18002633,Pop C7,$688.482,8,"$5,507.857",$55.079,"$5,452.779",$55.079,"$5,507.857",24000006
18002634,Heat sleeving and tape,"$1,795.514",4,"$7,182.058",$287.282,"$6,894.776",$0,"$6,894.776",24000006
18002635,Constant-velocity axle,$828.674,8,"$6,629.392",$0,"$6,629.392",$198.882,"$6,828.274",24000001
18002636,Oatmeal Flowers / Greeting card Pears,"$1,182.658",9,"$10,643.922",$212.878,"$10,431.043",$425.757,"$10,856.8",24000002
18002637,Kajandu,"$1,812.412",7,"$12,686.887",$507.475,"$12,179.411",$0,"$12,179.411",24000005
18002638,ruler,$984.575,5,"$4,922.873",$49.229,"$4,873.644",$0,"$4,873.644",24000006
18002639,OT 153,$668.261,10,"$6,682.614",$0,"$6,682.614",$0,"$6,682.614",24000001
18002640,Tangia,$634.128,10,"$6,341.285",$126.826,"$6,214.459",$190.239,"$6,404.698",24000006
18002641,logs product,"$1,071.283",10,"$10,712.828",$321.385,"$10,391.443",$428.513,"$10,819.956",24000002
18002642,Fish tape,"$1,696.017",3,"$5,088.05",$152.642,"$4,935.408",$152.642,"$5,088.05",24000001
18002643,magnesium,"$1,838.929",5,"$9,194.645",$0,"$9,194.645",$367.786,"$9,562.431",24000004
18002644,Cubic Octagonal Strut,$530.722,2,"$1,061.444",$42.458,"$1,018.986",$42.458,"$1,061.444",24000008
18002645,table,$992.852,4,"$3,971.408",$39.714,"$3,931.694",$0,"$3,931.694",24000001
18002646,Rice paper,$225.249,10,"$2,252.49",$22.525,"$2,229.965",$90.1,"$2,320.065",24000001
18002647,Fuel cell,"$1,375.095",10,"$13,750.951",$0,"$13,750.951",$0,"$13,750.951",24000007
18002648,Pop Fit,$725.2,6,"$4,351.203",$174.048,"$4,177.155",$87.024,"$4,264.179",24000006
18002649,stairs product,"$1,487.292",8,"$11,898.335",$237.967,"$11,660.368",$0,"$11,660.368",24000003
18002650,raincoat,"$1,757.255",1,"$1,757.255",$35.145,"$1,722.11",$52.718,"$1,774.828",24000004
18002651,Feminine products,$833.64,3,"$2,500.92",$50.018,"$2,450.902",$50.018,"$2,500.92",24000006
18002652,cushion,"$1,394.918",8,"$11,159.342",$334.78,"$10,824.562",$0,"$10,824.562",24000005
18002653,X3,$845.048,2,"$1,690.096",$33.802,"$1,656.294",$50.703,"$1,706.997",24000002
18002654,oxygen,"$1,361.379",7,"$9,529.653",$95.297,"$9,434.356",$285.89,"$9,720.246",24000003
18002655,floor product,$421.394,6,"$2,528.362",$101.134,"$2,427.228",$101.134,"$2,528.362",24000001
18002656,Bisquick,"$1,098.159",10,"$10,981.591",$439.264,"$10,542.327",$219.632,"$10,761.959",24000009
18002657,Pop Icon,$879.704,6,"$5,278.223",$211.129,"$5,067.094",$52.782,"$5,119.876",24000001
18002658,R.A.P.I.E.R. Engine,"$1,380.044",7,"$9,660.311",$289.809,"$9,370.501",$193.206,"$9,563.707",24000001
18002659,LPG (Liquefied petroleum gas) system assembly,"$1,609.855",5,"$8,049.277",$321.971,"$7,727.306",$0,"$7,727.306",24000005
18002660,One Touch M'Pop,"$1,553.612",4,"$6,214.447",$0,"$6,214.447",$186.433,"$6,400.88",24000009
18002661,Spring,"$1,273.77",1,"$1,273.77",$50.951,"$1,222.819",$50.951,"$1,273.77",24000001
18002662,Mk2 Inline Cockpit,"$1,011.285",5,"$5,056.423",$50.564,"$5,005.858",$0,"$5,005.858",24000009
18002663,Other cylinder head cover parts,$171.285,10,"$1,712.852",$17.129,"$1,695.724",$0,"$1,695.724",24000006
18002664,Pop S7,$431.776,4,"$1,727.106",$51.813,"$1,675.293",$17.271,"$1,692.564",24000009
18002665,Lollipops,$818.415,1,$818.415,$8.184,$810.23,$24.552,$834.783,24000007
18002666,saxophone,$548.47,2,"$1,096.94",$32.908,"$1,064.032",$21.939,"$1,085.971",24000008
18002667,hairbrush,"$1,352.61",8,"$10,820.882",$432.835,"$10,388.047",$216.418,"$10,604.465",24000003
18002668,Big Green Egg,$980.794,10,"$9,807.938",$98.079,"$9,709.858",$196.159,"$9,906.018",24000005
18002669,Ice pick,"$1,889.04",6,"$11,334.238",$453.37,"$10,880.869",$453.37,"$11,334.238",24000003
18002670,OT-806,"$1,488.568",7,"$10,419.973",$0,"$10,419.973",$312.599,"$10,732.572",24000006
18002671,necklace,$916.18,6,"$5,497.082",$219.883,"$5,277.198",$0,"$5,277.198",24000009
18002672,Relay connector,$205.212,2,$410.424,$12.313,$398.111,$16.417,$414.528,24000005
18002673,Pizza,"$1,815.232",5,"$9,076.162",$272.285,"$8,803.877",$272.285,"$9,076.162",24000008
18002674,SP-W 2x3 Photovoltaic Panels,$542.433,10,"$5,424.333",$108.487,"$5,315.846",$216.973,"$5,532.819",24000008
18002675,fence product,$982.774,7,"$6,879.419",$137.588,"$6,741.831",$206.383,"$6,948.213",24000005
18002676,Olives,"$1,383.56",10,"$13,835.601",$138.356,"$13,697.244",$138.356,"$13,835.601",24000006
18002677,Pop 2 (5),"$1,975.738",9,"$17,781.643",$0,"$17,781.643",$0,"$17,781.643",24000005
18002678,painting,"$1,675.948",8,"$13,407.58",$536.303,"$12,871.277",$268.152,"$13,139.429",24000002
18002679,Brasero (heater),"$1,355.99",1,"$1,355.99",$0,"$1,355.99",$27.12,"$1,383.11",24000005
18002680,OT 715,"$1,741.124",10,"$17,411.244",$696.45,"$16,714.795",$696.45,"$17,411.244",24000009
18002681,Float (woodworking),"$1,680.175",8,"$13,441.396",$537.656,"$12,903.74",$0,"$12,903.74",24000002
18002682,OT-S121,$897.462,4,"$3,589.848",$107.695,"$3,482.152",$35.898,"$3,518.051",24000004
18002683,Rims,"$1,137.989",5,"$5,689.946",$170.698,"$5,519.248",$227.598,"$5,746.845",24000008
18002684,Clutch pressure plate,$161.648,5,$808.239,$16.165,$792.074,$16.165,$808.239,24000004
18002685,Tachometer (also called rev counters),$506.414,7,"$3,544.898",$106.347,"$3,438.552",$106.347,"$3,544.898",24000007
18002686,OT-E100,"$1,470.511",6,"$8,823.066",$88.231,"$8,734.836",$0,"$8,734.836",24000006
18002687,TR-2V Stack Decoupler,$536.887,5,"$2,684.436",$107.377,"$2,577.058",$80.533,"$2,657.591",24000005
18002688,Roller bearing,$429.47,5,"$2,147.348",$64.42,"$2,082.927",$42.947,"$2,125.874",24000006
18002689,Rims,"$1,182.616",1,"$1,182.616",$0,"$1,182.616",$11.826,"$1,194.442",24000008
18002690,Asbestos Cherries,"$1,494.303",7,"$10,460.12",$0,"$10,460.12",$418.405,"$10,878.525",24000001
18002691,SP-W 2x3 Photovoltaic Panels,$605.91,10,"$6,059.096",$181.773,"$5,877.323",$121.182,"$5,998.505",24000004
18002692,OT-V570,$128.941,5,$644.703,$6.447,$638.256,$25.788,$664.044,24000004
18002693,RC-L01 Remote Guidance Unit,"$1,762.289",3,"$5,286.868",$105.737,"$5,181.131",$158.606,"$5,339.737",24000004
18002694,Chain wheel and sprocket,$832.635,7,"$5,828.442",$174.853,"$5,653.589",$0,"$5,653.589",24000007
18002695,cloth,$358.394,3,"$1,075.182",$21.504,"$1,053.678",$32.255,"$1,085.934",24000002
18002696,Rubber (extruded and molded),"$1,234.178",5,"$6,170.892",$246.836,"$5,924.056",$246.836,"$6,170.892",24000009
18002697,dishcloth,"$1,275.079",9,"$11,475.707",$344.271,"$11,131.436",$114.757,"$11,246.192",24000003
18002698,Camshaft spacer ring,"$1,624.455",5,"$8,122.273",$0,"$8,122.273",$162.445,"$8,284.719",24000005
18002699,carpet,$662.015,2,"$1,324.029",$26.481,"$1,297.549",$52.961,"$1,350.51",24000009
18002700,OT-383,"$1,876.939",3,"$5,630.816",$0,"$5,630.816",$56.308,"$5,687.124",24000009
18002701,Pixi 3 (4),"$1,755.082",1,"$1,755.082",$52.652,"$1,702.43",$0,"$1,702.43",24000002
18002702,OT 835,"$1,597.964",1,"$1,597.964",$47.939,"$1,550.026",$0,"$1,550.026",24000006
18002703,gear stick,"$1,442.529",5,"$7,212.644",$216.379,"$6,996.265",$144.253,"$7,140.518",24000001
18002704,Al Mar Knives,"$1,118.502",4,"$4,474.01",$89.48,"$4,384.53",$0,"$4,384.53",24000004
18002705,Cheater bar,"$2,027.374",3,"$6,082.123",$60.821,"$6,021.302",$182.464,"$6,203.766",24000009
18002706,Brake lining,$240.324,10,"$2,403.243",$24.032,"$2,379.211",$48.065,"$2,427.276",24000001
18002707,Rice polisher,"$1,406.169",10,"$14,061.693",$281.234,"$13,780.46",$562.468,"$14,342.928",24000003
18002708,One Touch Fierce 2,$286.59,6,"$1,719.538",$51.586,"$1,667.952",$51.586,"$1,719.538",24000003
18002709,X3 Touch and Type S,$993.603,4,"$3,974.411",$119.232,"$3,855.179",$0,"$3,855.179",24000005
18002710,Abitelax AJC-32J,"$1,150.824",7,"$8,055.766",$322.231,"$7,733.536",$322.231,"$8,055.766",24000003
18002711,Self-cleaning oven,$624.859,4,"$2,499.435",$49.989,"$2,449.446",$0,"$2,449.446",24000008
18002712,OT-S320,$409.211,2,$818.422,$32.737,$785.686,$8.184,$793.87,24000005
18002713,C3,"$1,047.331",2,"$2,094.663",$62.84,"$2,031.823",$62.84,"$2,094.663",24000003
18002714,houseplant,$815.318,7,"$5,707.224",$171.217,"$5,536.007",$228.289,"$5,764.296",24000006
18002715,Rivet,$522.992,7,"$3,660.946",$0,"$3,660.946",$146.438,"$3,807.384",24000008
18002716,Main harness,$844.792,4,"$3,379.166",$135.167,"$3,244",$33.792,"$3,277.791",24000006
18002717,Speedometer calibrator,"$1,854.779",10,"$18,547.793",$741.912,"$17,805.88",$185.478,"$17,991.36",24000001
18002718,OT-990,$555.404,5,"$2,777.021",$83.311,"$2,693.711",$55.54,"$2,749.251",24000009
18002719,Poppet valve,"$1,912.766",5,"$9,563.828",$191.277,"$9,372.552",$0,"$9,372.552",24000004
18002720,Grooved ball bearing,$411.47,10,"$4,114.704",$41.147,"$4,073.557",$41.147,"$4,114.704",24000007
18002721,OT-252,"$1,044.887",1,"$1,044.887",$41.795,"$1,003.091",$41.795,"$1,044.887",24000004
18002722,HVAC,$763.661,4,"$3,054.644",$122.186,"$2,932.458",$30.546,"$2,963.004",24000008
18002723,TurboJet Engine,$518.676,1,$518.676,$0,$518.676,$10.374,$529.05,24000004
18002724,Set-n-Forget cooker,$972.561,10,"$9,725.614",$97.256,"$9,628.358",$0,"$9,628.358",24000004
18002725,hoover bag,$442.408,5,"$2,212.04",$22.12,"$2,189.919",$88.482,"$2,278.401",24000007
18002726,Deep fryer,$132.361,10,"$1,323.608",$26.472,"$1,297.136",$13.236,"$1,310.372",24000006
18002727,shears product,"$1,178.711",5,"$5,893.553",$58.936,"$5,834.617",$235.742,"$6,070.359",24000004
18002728,Wire stripper,"$1,034.348",5,"$5,171.74",$51.717,"$5,120.023",$103.435,"$5,223.458",24000003
18002729,Non-reinforced hose,"$1,024.672",10,"$10,246.715",$102.467,"$10,144.248",$409.869,"$10,554.116",24000002
18002730,Blu-ray player,$328.333,10,"$3,283.331",$65.667,"$3,217.665",$98.5,"$3,316.165",24000004
18002731,downstairs product,$152.016,8,"$1,216.125",$48.645,"$1,167.48",$36.484,"$1,203.964",24000004
18002732,Hubcap,"$1,805.986",10,"$18,059.861",$722.394,"$17,337.467",$180.599,"$17,518.064",24000009
18002733,Matchbook,$656.423,9,"$5,907.809",$0,"$5,907.809",$59.078,"$5,966.887",24000001
18002734,Switch cover,"$1,243.711",3,"$3,731.132",$111.934,"$3,619.198",$111.934,"$3,731.132",24000009
18002735,Malted milk,"$1,164.217",2,"$2,328.434",$46.569,"$2,281.866",$69.853,"$2,351.719",24000003
18002736,Tail light,"$1,861.485",1,"$1,861.485",$74.459,"$1,787.025",$74.459,"$1,861.485",24000008
18002737,To-do list Eggs / Fake eggs,$317.686,4,"$1,270.744",$25.415,"$1,245.329",$0,"$1,245.329",24000009
18002738,Instant hot water dispenser,$664.434,4,"$2,657.737",$26.577,"$2,631.16",$26.577,"$2,657.737",24000003
18002739,OT 153,$668.261,10,"$6,682.614",$133.652,"$6,548.962",$133.652,"$6,682.614",24000003
18002740,OT-106,$561.837,6,"$3,371.025",$134.841,"$3,236.184",$33.71,"$3,269.894",24000004
18002741,Oxo (food),"$1,051.912",8,"$8,415.292",$336.612,"$8,078.68",$0,"$8,078.68",24000001
18002742,Window regulator,"$1,270.418",2,"$2,540.836",$101.633,"$2,439.203",$50.817,"$2,490.02",24000007
18002743,spark plug,$130.276,8,"$1,042.211",$0,"$1,042.211",$41.688,"$1,083.899",24000009
18002744,Almond meal,"$1,475.265",10,"$14,752.652",$147.527,"$14,605.126",$442.58,"$15,047.705",24000006
18002745,Power steering assembly and component,$527.387,1,$527.387,$0,$527.387,$15.822,$543.208,24000003
18002746,gold,"$1,586.701",5,"$7,933.506",$238.005,"$7,695.5",$79.335,"$7,774.835",24000009
18002747,Lobster,"$1,747.943",5,"$8,739.716",$174.794,"$8,564.922",$174.794,"$8,739.716",24000008
18002748,Brake pump,"$1,597.328",8,"$12,778.625",$511.145,"$12,267.48",$383.359,"$12,650.839",24000003
18002749,Blu-ray player,$345.434,7,"$2,418.037",$96.721,"$2,321.315",$96.721,"$2,418.037",24000003
18002750,Ono (weapon),"$1,262.094",1,"$1,262.094",$25.242,"$1,236.852",$37.863,"$1,274.715",24000006
18002751,Flash,$458.697,5,"$2,293.483",$22.935,"$2,270.548",$91.739,"$2,362.287",24000001
18002752,Antacid,$474.207,4,"$1,896.826",$37.937,"$1,858.89",$0,"$1,858.89",24000003
18002753,pond product,"$1,344.548",4,"$5,378.191",$53.782,"$5,324.41",$215.128,"$5,539.537",24000002
18002754,OT-305,"$1,701.282",4,"$6,805.126",$204.154,"$6,600.973",$0,"$6,600.973",24000002
18002755,Calibrated friction brake,"$2,036.789",2,"$4,073.579",$81.472,"$3,992.107",$122.207,"$4,114.314",24000009
18002756,Commander (knife),"$1,591.223",8,"$12,729.784",$127.298,"$12,602.486",$0,"$12,602.486",24000009
18002757,Sponges / Scrubbers Mushrooms,"$1,927.127",9,"$17,344.146",$693.766,"$16,650.38",$693.766,"$17,344.146",24000004
18002758,X,$471.403,8,"$3,771.225",$0,"$3,771.225",$0,"$3,771.225",24000006
18002759,screwdriver,$874.381,1,$874.381,$26.231,$848.149,$8.744,$856.893,24000009
18002760,Rösle,"$1,671.488",4,"$6,685.953",$200.579,"$6,485.374",$0,"$6,485.374",24000006
18002761,Stub axle,"$1,303.439",4,"$5,213.756",$156.413,"$5,057.343",$52.138,"$5,109.481",24000002
18002762,OT-985,"$1,578.649",4,"$6,314.595",$252.584,"$6,062.011",$63.146,"$6,125.157",24000005
18002763,bagpipes,"$1,095.278",2,"$2,190.557",$43.811,"$2,146.746",$65.717,"$2,212.462",24000007
18002764,Slow cooker,"$1,518.018",8,"$12,144.143",$242.883,"$11,901.26",$121.441,"$12,022.701",24000005
18002765,HVAC,$861.15,2,"$1,722.299",$0,"$1,722.299",$68.892,"$1,791.191",24000001
18002766,Water temperature meterIgnition system    Coil wire,$876.383,6,"$5,258.296",$210.332,"$5,047.964",$210.332,"$5,258.296",24000002
18002767,One Touch Scribe HD,$497.63,8,"$3,981.037",$0,"$3,981.037",$159.241,"$4,140.279",24000001
18002768,Shock absorber,$224.058,2,$448.115,$4.481,$443.634,$17.925,$461.559,24000009
18002769,Electronic timing controller,"$1,939.753",5,"$9,698.763",$387.95,"$9,310.812",$96.988,"$9,407.8",24000001
18002770,bleach,"$1,867.52",7,"$13,072.638",$522.906,"$12,549.732",$0,"$12,549.732",24000001
18002771,Lumia 710 T-Mobile,"$1,106.7",10,"$11,067.004",$110.67,"$10,956.334",$221.34,"$11,177.674",24000002
18002772,ignition,"$1,451.257",3,"$4,353.771",$87.075,"$4,266.696",$87.075,"$4,353.771",24000002
18002773,Drag link,"$1,667.245",5,"$8,336.224",$0,"$8,336.224",$166.724,"$8,502.948",24000004
18002774,Connecting rod,$655.068,2,"$1,310.135",$13.101,"$1,297.034",$52.405,"$1,349.439",24000001
18002775,OT-C630,"$1,038.551",1,"$1,038.551",$10.386,"$1,028.166",$41.542,"$1,069.708",24000002
18002776,OT 735,"$1,346.327",1,"$1,346.327",$26.927,"$1,319.401",$0,"$1,319.401",24000006
18002777,Rösle,"$1,813.743",3,"$5,441.228",$54.412,"$5,386.815",$0,"$5,386.815",24000005
18002778,Toilet paper,"$1,299.982",7,"$9,099.876",$0,"$9,099.876",$90.999,"$9,190.875",24000005
18002779,Sunroof,"$1,141.795",9,"$10,276.156",$308.285,"$9,967.871",$308.285,"$10,276.156",24000006
18002780,N9,"$1,837.002",3,"$5,511.007",$220.44,"$5,290.566",$165.33,"$5,455.896",24000007
18002781,Asha 201,"$1,182.99",3,"$3,548.97",$70.979,"$3,477.991",$141.959,"$3,619.95",24000002
18002782,Kunai,"$1,178.57",2,"$2,357.141",$94.286,"$2,262.855",$70.714,"$2,333.569",24000003
18002783,roof product,$941.698,7,"$6,591.883",$65.919,"$6,525.964",$0,"$6,525.964",24000002
18002784,PicaBot,"$1,279.096",6,"$7,674.578",$230.237,"$7,444.341",$230.237,"$7,674.578",24000006
18002785,Needle bearing,$665.532,6,"$3,993.194",$159.728,"$3,833.466",$159.728,"$3,993.194",24000005
18002786,Popsicles,$131.723,4,$526.89,$15.807,$511.084,$15.807,$526.89,24000001
18002787,OT-V607A,$940.549,5,"$4,702.746",$0,"$4,702.746",$188.11,"$4,890.856",24000003
18002788,Water pump,"$1,714.091",9,"$15,426.822",$308.536,"$15,118.286",$308.536,"$15,426.822",24000005
18002789,OT Max,"$1,140.884",5,"$5,704.419",$171.133,"$5,533.287",$57.044,"$5,590.331",24000005
18002790,Oil level sensor,$694.926,9,"$6,254.337",$250.173,"$6,004.164",$62.543,"$6,066.707",24000005
18002791,Turkey fryer,$665.055,6,"$3,990.328",$79.807,"$3,910.521",$79.807,"$3,990.328",24000002
18002792,Provolone,"$1,056.058",1,"$1,056.058",$31.682,"$1,024.376",$21.121,"$1,045.497",24000006
18002793,Brake rotor,$474.152,9,"$4,267.371",$128.021,"$4,139.35",$0,"$4,139.35",24000002
18002794,OT-807,$182.292,9,"$1,640.63",$32.813,"$1,607.817",$65.625,"$1,673.442",24000009
18002795,TR-2V Stack Decoupler,$542.1,2,"$1,084.199",$43.368,"$1,040.831",$43.368,"$1,084.199",24000003
18002796,Headlight motor,"$1,223.932",2,"$2,447.864",$97.915,"$2,349.95",$97.915,"$2,447.864",24000005
18002797,firelighters,"$1,775.75",6,"$10,654.501",$213.09,"$10,441.411",$213.09,"$10,654.501",24000009
18002798,satellite navigation,"$1,588.871",10,"$15,888.709",$317.774,"$15,570.935",$476.661,"$16,047.596",24000008
18002799,electric fire,"$1,015.077",7,"$7,105.539",$142.111,"$6,963.428",$0,"$6,963.428",24000001
18002800,bugle,$986.759,3,"$2,960.278",$0,"$2,960.278",$0,"$2,960.278",24000007
18002801,PPD-12 Cupola Module,$174.787,3,$524.362,$0,$524.362,$5.244,$529.606,24000009
18002802,Lumia 625,"$1,347.09",7,"$9,429.632",$94.296,"$9,335.336",$0,"$9,335.336",24000008
18002803,MPL-50,"$1,993.163",2,"$3,986.326",$39.863,"$3,946.462",$119.59,"$4,066.052",24000004
18002804,Lumia 620,$936.227,6,"$5,617.362",$0,"$5,617.362",$224.694,"$5,842.056",24000008
18002805,Idol X+,"$1,179.018",1,"$1,179.018",$11.79,"$1,167.228",$23.58,"$1,190.808",24000007
18002806,Kerbodyne ADTP-2-3,"$1,837.598",3,"$5,512.795",$55.128,"$5,457.667",$0,"$5,457.667",24000009
18002807,Strut,$447.381,6,"$2,684.284",$0,"$2,684.284",$0,"$2,684.284",24000005
18002808,Rocker,"$1,096.922",6,"$6,581.534",$263.261,"$6,318.273",$65.815,"$6,384.088",24000009
18002809,Control arm,"$1,982.674",7,"$13,878.718",$0,"$13,878.718",$0,"$13,878.718",24000007
18002810,Camshaft,$182.146,3,$546.437,$21.857,$524.579,$21.857,$546.437,24000007
18002811,Battery tray,$883.343,7,"$6,183.403",$123.668,"$6,059.735",$185.502,"$6,245.237",24000008
18002812,LG Roboking,"$1,686.92",5,"$8,434.598",$337.384,"$8,097.214",$168.692,"$8,265.906",24000009
18002813,Cereal germ,$759.186,4,"$3,036.744",$121.47,"$2,915.275",$91.102,"$3,006.377",24000001
18002814,Barbecue grill,"$1,655.764",1,"$1,655.764",$16.558,"$1,639.207",$0,"$1,639.207",24000009
18002815,OT-E207,$472.867,4,"$1,891.467",$0,"$1,891.467",$18.915,"$1,910.381",24000006
18002816,Radiator core support,"$1,281.192",4,"$5,124.768",$0,"$5,124.768",$51.248,"$5,176.015",24000005
18002817,Warrior knife,$277.5,5,"$1,387.5",$41.625,"$1,345.875",$0,"$1,345.875",24000002
18002818,hoe product,$504.426,10,"$5,044.262",$201.77,"$4,842.491",$0,"$4,842.491",24000005
18002819,television,$717.715,9,"$6,459.432",$193.783,"$6,265.649",$0,"$6,265.649",24000004
18002820,stepladder,"$1,470.783",5,"$7,353.914",$0,"$7,353.914",$220.617,"$7,574.531",24000006
18002821,Timing tape,$952.526,1,$952.526,$9.525,$943,$19.051,$962.051,24000002
18002822,OT-838,"$1,906.651",4,"$7,626.604",$76.266,"$7,550.338",$76.266,"$7,626.604",24000008
18002823,brass,$206.789,8,"$1,654.312",$49.629,"$1,604.682",$16.543,"$1,621.226",24000004
18002824,OT-I650 PRO,$964.855,9,"$8,683.698",$0,"$8,683.698",$0,"$8,683.698",24000006
18002825,Pets TV dinners,"$1,996.958",7,"$13,978.705",$279.574,"$13,699.131",$139.787,"$13,838.918",24000005
18002826,Pixi 3 (5),$398.283,5,"$1,991.414",$39.828,"$1,951.586",$19.914,"$1,971.5",24000009
18002827,bin liner,$793.294,6,"$4,759.761",$190.39,"$4,569.371",$47.598,"$4,616.968",24000002
18002828,saw,"$1,701.863",9,"$15,316.767",$459.503,"$14,857.264",$459.503,"$15,316.767",24000002
18002829,Engine control unit,"$1,170.44",5,"$5,852.202",$117.044,"$5,735.158",$234.088,"$5,969.246",24000005
18002830,Helko,$670.664,5,"$3,353.32",$67.066,"$3,286.253",$0,"$3,286.253",24000003
18002831,Stock (food),"$1,626.53",6,"$9,759.179",$97.592,"$9,661.587",$195.184,"$9,856.77",24000008
18002832,Automotive Nectarines,$990.668,1,$990.668,$0,$990.668,$39.627,"$1,030.295",24000009
18002833,C2-06,"$1,040.519",9,"$9,364.675",$0,"$9,364.675",$0,"$9,364.675",24000004
18002834,hair tie,$694.658,9,"$6,251.92",$250.077,"$6,001.844",$187.558,"$6,189.401",24000009
18002835,Connecting rod bearing,"$1,743.242",3,"$5,229.726",$52.297,"$5,177.428",$156.892,"$5,334.32",24000002
18002836,OT Max db,"$1,324.488",1,"$1,324.488",$0,"$1,324.488",$52.98,"$1,377.468",24000009
18002837,Orazio (vacuum cleaner),"$1,961.234",9,"$17,651.104",$529.533,"$17,121.57",$529.533,"$17,651.104",24000002
18002838,Bran,"$1,286.253",3,"$3,858.759",$0,"$3,858.759",$38.588,"$3,897.346",24000008
18002839,Take-out deli food Tofu,"$1,206.349",1,"$1,206.349",$12.063,"$1,194.285",$12.063,"$1,206.349",24000007
18002840,Pasta sauce Sliced bread,$341.868,7,"$2,393.076",$71.792,"$2,321.283",$71.792,"$2,393.076",24000006
18002841,"ANABAS SZ-200,SZ-300,SZ-350",$410.278,5,"$2,051.388",$82.056,"$1,969.332",$0,"$1,969.332",24000003
18002842,Camshaft follower,"$1,554.902",10,"$15,549.021",$310.98,"$15,238.041",$0,"$15,238.041",24000008
18002843,OT-565,$561.76,2,"$1,123.52",$11.235,"$1,112.285",$44.941,"$1,157.226",24000008
18002844,Mayonnaise,"$1,580.825",10,"$15,808.247",$158.082,"$15,650.165",$316.165,"$15,966.33",24000007
